Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Ret_MinusOne,Ret_MinusTwo,Ret_PlusOne
,-1.32054319878,0.310417862225,0.548133269566,10.0,0.0531067054638,37551,0.365,7.0,,-0.206920791507,0.45,2.0,1.92569087487,0.060443718,1.0,-0.66508214301,0.629633233856,-1.49068167417,3.0,0.248065357566,-0.924408986895,1.31217495296,-0.827481374665,-0.389051629765,-0.00839023455013,0.00165251441784,-0.00837149477477
,,0.160864561139,-0.680435030945,5.0,-0.5741911981,29023,0.365,7.0,,-0.572796869289,0.39,7.0,1.68155346212,6.808229255,1.0,-0.318131288744,0.157180904623,-1.07295910185,7.0,-0.461920569852,-0.734788199881,0.673142591918,-1.24203355213,-0.436732975103,0.00396768773368,-0.00789078680611,-0.00246551176066
,0.173864941835,-0.13842045457,0.312755133569,2.0,-0.145750737556,22508,0.0099,10.0,,0.52200417534,0.25,1.0,2.29823526046,2.622727446,1.0,0.0963591495771,-0.297238067123,-0.964799582562,,-0.526697529763,-0.296877130436,0.365579302002,-0.0327222934536,-0.423912156684,0.0756017525025,0.000945836716576,-0.00124935763546
,1.8029158691,1.20365882971,1.14991302046,5.0,0.318376172056,81859,0.0171,16.0,5.0,-1.32689615361,0.08,4.0,1.60910124835,2.565371655,1.0,-0.868597141901,1.13279334003,-1.69999904493,8.0,0.784479067887,-2.95363954041,1.27114391665,-0.924023483808,-0.679393122081,0.00472631372301,0.0588335613919,0.033096084202
,-0.857177929146,0.0990453462345,0.449534032891,7.0,-0.271690111276,81330,0.0107,10.0,5.0,0.35696226999,0.95,3.0,1.70463742047,0.876626157,1.0,-0.272197575893,0.139284119634,-0.579317300301,5.0,-0.541747422731,-0.181803608835,-0.039131017843,0.290621280866,-0.356608863019,0.0116747345071,-0.00690056136897,0.0044039015273
1.0,,1.11735882381,0.516714464851,5.0,0.640880266847,88973,0.2109,11.0,,-1.27066785554,1.0,5.0,1.93741228201,12.00563396,1.0,-1.25122347571,1.79449528835,-1.2645544295,5.0,1.42013445758,-2.56262224215,1.38513881946,-1.2372466482,-0.749985811662,-0.0105046024087,0.00996852284959,0.00795696827273
,,-0.142048770447,-0.140922981852,8.0,-0.183413879591,22794,0.3583,9.0,5.0,0.472768287697,0.36,3.0,1.61246842528,1.20363156,1.0,-0.41862671964,0.432403092355,-0.969296153425,4.0,-0.136675583694,0.651112600523,1.09597799364,-2.04143876839,-0.606171552317,0.0136780056977,-0.00171104039182,0.000365758200432
,,-0.667311455214,-0.436034592286,2.0,-0.416665622014,96321,0.3318,10.0,2.0,0.876210472001,0.07,7.0,1.90426245353,9.430350245,1.0,0.0275284119415,-0.237582990165,-0.860124770397,,-0.928202913892,1.3679880049,0.481988023846,-0.356898293952,-0.398086359965,0.028868915377,-0.0856298861352,-0.020853986464
,-1.52888296166,0.581471377237,0.948761595226,1.0,1.40169568454,12566,0.2654,13.0,,-0.861605815201,0.1,1.0,1.47472607371,6.754343907,1.0,-1.40334991427,1.83560320917,-1.26771667112,2.0,2.9097653061,-1.26841616851,1.64903734878,-2.9195610406,2.9504621721,0.0226812363024,0.00566840526826,0.0139851470869
,,0.801534865967,0.758313649166,2.0,-0.139854011327,14925,0.2087,10.0,5.0,-1.22972353148,0.77,8.0,1.87800200122,1.147679133,1.0,-0.286459049066,0.170647842854,-0.961106477461,,0.0535987160966,-0.757457610863,0.840668298012,-2.56793308891,-0.46775382873,-0.0135187096921,0.00729440717097,0.00807704093648
3.0,-1.58203676559,2.49578210708,,1.0,9.11731248127,338,0.2986,13.0,1.0,-3.3249788875,0.0,2.0,1.66748089536,,1.0,-2.20624776155,5.8457469632,-2.56100444944,2.0,6.99285453058,0.691142231332,2.93976191527,-10.2220826432,-1.51609310024,0.00135668653091,-0.0150189699093,0.00411811445301
,-0.698205892911,1.20554903183,-0.00909393564505,10.0,0.208604149879,46935,0.3583,13.0,5.0,-0.944951108246,0.23,2.0,1.67095788436,6.94799368,1.0,-1.04619648774,1.31905665674,-2.00659909684,9.0,1.03198620714,-1.24006347544,1.92715463307,-2.12196046251,-1.20825790778,-0.019195381137,0.0192235123176,-0.022236749623
,-1.63799463704,3.23948165041,1.84168991331,7.0,6.79635814633,63046,0.2087,12.0,,-4.85716961212,0.73,1.0,1.44373267324,0.183915426,1.0,-1.35773068682,2.28428047581,-1.39265384474,10.0,4.25841462089,-3.45046743347,2.14813361831,-5.17635949186,-1.02623461913,-0.00506716727236,0.0669867914434,-0.00657342296719
1.0,-1.87689202377,1.53122402547,1.58700764407,7.0,1.288869885,36703,0.0166,,,-1.87103367303,0.14,6.0,1.42135139115,1.384467955,1.0,-1.7369741384,3.6237983745,-2.31133119789,3.0,2.42066176787,-2.36048952174,1.53088676051,-2.46362407082,-0.776802475528,0.0105292915709,0.002152840369,0.0142258768712
2.0,,1.9527237709,1.89916716825,6.0,1.33778788008,17953,0.3318,14.0,5.0,-1.99827750447,0.18,7.0,1.820196533,7.493870455,1.0,-1.2788513057,1.72402995226,-2.48232208239,6.0,1.67184591277,-2.63837882634,1.95769424482,-3.08871729189,-1.32949050456,0.00364805745565,-0.00448278715876,-0.00222543626141
,-0.821599809892,0.565425190537,-0.0228451224998,8.0,0.12930311917,30982,0.0158,5.0,5.0,-0.423880825322,0.17,6.0,1.35545259793,0.956136024,1.0,-0.911456987315,1.0192194676,-1.44144021415,,0.655554419236,-1.35342744265,1.32325592454,-1.81625098093,2.65694723029,-0.0214340998363,0.00450252802139,-0.0348219151589
,-0.403596296225,0.290133417387,-1.04032593457,9.0,0.22037239982,52311,0.2064,9.0,5.0,-0.382866525528,0.01,5.0,1.48728243069,,1.0,-0.618586222464,0.566520867591,-1.15893911516,4.0,0.426126147199,-0.163344694529,1.23660459818,-0.287045665426,-0.563720915308,0.0105893316948,-0.0306984427094,0.00803849297649
,-0.877644627324,0.336952539137,0.574210673383,7.0,0.089429253821,32194,0.0101,11.0,,-0.275160813353,0.17,3.0,1.22837937295,0.432788932,1.0,-0.356633592029,0.122300339061,-0.732173513486,4.0,0.00231299517949,-0.915224218476,0.923424331622,-0.123958993121,-0.239217904144,0.00723258088428,-0.00188035538142,-0.00726970211464
,-0.934267333206,0.260593534537,0.361972152927,2.0,-0.0113667811138,8613,0.2064,11.0,5.0,0.403522488412,0.01,9.0,1.89015652752,1.250257986,1.0,-0.785755803815,0.64975314678,,,0.0326053816639,-0.45529256819,0.889325453111,-0.132632100878,-0.520179521446,0.000798445206511,0.00373011288278,0.00348405258803
1.0,,-1.4860527166,,2.0,-0.484982008697,59232,0.3451,5.0,5.0,1.38723170798,0.22,0.0,0.999524252108,13.15441119,1.0,0.234795159457,-0.315703926784,-0.0834542895082,2.0,-1.04406009491,1.77652209808,-1.43877675871,-0.561765041098,0.546777306132,-0.0463787556539,0.0224924814977,0.0136749711684
,-0.556582099553,0.749829718953,1.06197874566,1.0,0.544779866405,29650,0.0174,10.0,,-0.692335195089,0.24,1.0,1.86938998933,3.317647321,1.0,-1.10090233247,1.27560768797,-1.50599728942,6.0,2.62726749551,-0.56863949665,1.35058917035,-2.81721726392,-0.679294266002,-0.01477827079,0.00481440967557,-0.00642580469805
,1.08846712142,-0.0258580887255,0.694271128163,8.0,-0.682244761393,57543,0.2254,,5.0,0.979092304716,0.35,0.0,1.54162049971,6.987712497,1.0,-0.396307291072,0.270449854289,-1.04249721334,2.0,-0.268549961074,-0.155187528103,0.896217316265,-1.22406859593,-0.346775260454,0.0162850476714,-0.0610202069484,-0.00506786581939
,,-0.261689099092,-0.594659579884,2.0,-0.539885569595,63413,0.0098,10.0,5.0,0.478613385004,0.67,6.0,1.80466871876,5.77157412,1.0,0.0575123620578,,,,-0.668672809515,0.101367179363,0.317399047144,0.891897653453,-0.367958048004,-0.0116743721657,0.00383896506709,0.00458822986699
,1.2108301374,0.11596504111,-0.668587688272,5.0,-0.195903697764,88217,0.2064,10.0,,-0.324969378825,0.68,8.0,1.85531334626,2.978266352,1.0,-0.295506444236,0.00135089976409,-1.09682395819,3.0,-0.319324630428,-0.987420316186,0.820649302531,0.0516906064659,-0.70892929147,0.00474178287036,-0.0239644191717,0.022794976285
7.0,,0.734358810733,0.738959764978,7.0,-0.47057296709,2196,0.0142,11.0,,-0.763931595974,0.69,0.0,1.01480184409,0.659245242,1.0,-0.335291048712,0.348719367504,-0.436350405995,2.0,-0.435403752723,-1.59850964111,0.153368767715,-0.934441265453,1.17168473993,0.0141029933731,0.0172543770012,-0.00181527268489
,,-0.822136243385,-0.901451808806,5.0,-0.427855771405,70906,0.0158,4.0,,0.946665808373,0.77,5.0,1.8622895241,2.3876583,1.0,0.23105084847,-0.353077206244,-0.251924909298,3.0,-0.904828801591,1.11873310472,-0.00741477904875,-0.347251490418,0.0626198608878,-0.00894738349407,0.00160984188966,-0.0352307086779
7.0,-1.18129532971,0.91689658546,,3.0,1.28410815458,92675,0.365,11.0,,-1.17306341011,0.01,7.0,1.59966388251,0.463129159,1.0,-1.2158711886,1.84090074133,-1.6867889242,9.0,1.4614117097,1.84901626802,1.61748137068,-0.739742366437,-0.980946662199,0.00312868658157,0.00210922917533,0.00144227520888
,2.26822699187,0.328673421656,,3.0,0.263699764041,88422,0.2254,13.0,,-0.392454940812,0.91,6.0,1.5394657748,2.613830172,1.0,-0.720881692673,0.745484201207,-0.877304311527,7.0,0.551453764035,-0.0523606032201,1.04655366297,-0.676447993913,-0.704005090127,0.0139015990015,-0.00382847184136,0.0105419647247
1.0,1.68419922155,-0.230081459099,0.283080885671,1.0,,46509,0.0101,18.0,,0.716974808162,0.58,5.0,1.44022870189,4.595320401,1.0,-0.470260133137,0.43675483459,-1.08850571382,7.0,0.943103401793,-0.661394488724,0.742907745047,-0.819175910592,-0.398759207108,-0.0135863536805,0.0133547216269,0.00424579506569
,-1.15077653379,1.29847080338,0.469334264902,8.0,0.48413017516,14494,0.2087,9.0,,-1.40430842192,0.13,5.0,1.38120412281,0.228146122,1.0,-0.810067029218,1.11775835276,-1.26971859687,7.0,0.68786290065,-2.83723043772,1.50773644351,-1.3626512544,-0.809299524459,0.0014550615048,0.019513582688,0.0090901053549
,0.132745030435,-0.704017587573,-0.194128055786,8.0,-0.692101314408,82429,0.3418,8.0,5.0,0.923301321249,0.04,1.0,1.36068830155,2.573127981,1.0,0.226609512706,-0.32572186578,-0.642290703974,,-1.08480099978,1.11057447193,0.188041124601,-0.386629201233,0.178668289271,-0.0290435185257,-0.00104714186909,0.0155654714352
5.0,2.98323084752,1.15150870653,1.35532249931,2.0,0.527668294836,45170,0.365,10.0,,-0.532884656328,0.93,7.0,1.3334151891,0.109009056,1.0,-1.09879482223,1.44295659843,-1.88459530935,9.0,1.06213877649,-1.45736694143,1.50592092704,-2.98459625851,-1.02069614759,-0.00253854276339,-0.00795511515298,-0.00306870709832
10.0,1.70324943142,0.730041711487,1.18020577158,4.0,0.968342840048,82639,0.365,13.0,,-0.589697092089,0.91,8.0,0.761987342326,4.438228397,1.0,6.19310504898,-2.85000770049,-1.13897308981,10.0,0.809387932948,-1.40637079103,1.50751946287,-0.520832303456,-0.741175579593,0.0155582701296,-0.00568929783466,0.00627035025613
,-0.737314682462,1.26725494375,0.775887835558,9.0,0.281916585201,30869,0.0111,20.0,6.0,-1.39136085975,0.0,4.0,1.97387238051,,1.0,-1.37927986182,2.22161508736,-1.55747939147,3.0,1.25891959728,-0.411308610611,1.58870466263,-1.53652083006,-1.15161080754,0.0145413713408,0.0193873641121,-0.0236637543653
,0.633381223994,-0.0405322494477,0.179609452762,7.0,-0.2030762765,46662,0.2109,8.0,,-0.103723500802,0.05,7.0,1.49759415074,7.096496385,1.0,-0.145306506392,-0.273733643997,-0.284392990478,8.0,-0.580450430566,-0.801672372382,0.281661766359,0.381837105167,-0.340681091368,0.00216893609439,-0.00105120487754,-0.0101964978925
,0.227003786501,-0.0680785204289,-0.585051002178,5.0,-0.483729940582,8507,0.0164,15.0,4.0,,0.28,3.0,1.23485853535,0.162607178,1.0,-0.351236565235,0.262568469017,-0.703150748691,,-0.341407239102,,0.482641427382,-0.428692611795,-0.160491768947,-0.142909352362,0.0782113684471,0.0289285851919
,,1.36963005483,0.583806456935,10.0,0.57737042109,40875,0.0174,13.0,,-1.48357412929,0.22,3.0,1.80830588262,0.648503598,1.0,-0.855730152541,1.14107881928,,8.0,0.820758558085,-0.281210005649,1.06313904085,-0.08010341915,-0.578739626737,0.00658009601462,-0.0339723556855,-0.0161049174947
,0.0137432328831,-0.534280820613,-0.350364766793,8.0,-0.379776826504,11117,0.2119,8.0,6.0,0.605914079425,0.24,3.0,1.47348855949,0.513580188,1.0,-0.337980812877,0.307149064292,-0.588068898864,,-0.386635854655,0.46881715588,0.482540129192,-0.827446688239,-0.25304064557,0.00458764639336,0.0130450344525,-0.0109235881777
,-1.04126256748,0.455789971853,0.500649628544,5.0,-0.290836130017,85050,0.0174,10.0,,-0.704129307945,1.0,7.0,1.54250817354,0.19837852,1.0,-0.646974541478,0.668968059675,-1.00972751801,8.0,0.0976731382565,-1.5717689751,,-0.736779103386,-0.480698586438,-0.000651095875589,0.00724261736681,0.00455901892535
,-0.236520755929,,-0.481186283402,8.0,-0.299449375323,71484,0.2109,10.0,,-0.817079458726,0.98,4.0,1.57791183589,0.168121403,1.0,-0.703909090496,0.6316868733,-1.11785718482,2.0,0.0498674831342,1.13120060931,1.32693180252,-1.82986925637,-0.713865276559,-0.0235808161061,0.0107718205281,0.0220753525297
2.0,-0.834330639759,1.00233457712,1.0604148847,6.0,0.489739305032,36818,0.365,13.0,,-1.32949703137,0.96,6.0,1.70670508282,0.143108763,1.0,-0.792870992071,0.706368632275,-1.58130566034,9.0,0.769071820011,-1.76675533994,1.31425205178,-0.789017214914,-1.00627985937,-0.00938038383488,0.0346069162746,-0.0260622496897
,,0.310066528862,,1.0,-0.401632056363,64801,0.0174,12.0,,-0.374795499641,0.34,3.0,1.95543690722,1.164030777,1.0,-0.844040444316,1.12345863016,-1.36244615352,3.0,0.267517442611,-2.77237393483,1.21320927746,-2.37446682538,-0.801019796254,-0.0147775984946,0.000167938619303,0.0103548270842
,,0.743339773768,0.974635370489,8.0,-0.377425388304,54676,0.2654,,5.0,-0.114910980421,0.0,3.0,0.856729276046,3.624933461,1.0,-1.00755392845,0.90882108012,-1.93941390361,2.0,0.308399742141,-1.63667962545,1.48421343248,-2.65861985055,-1.01969350363,0.0195715236113,-0.0675397918695,-0.0160570124634
,1.56222875842,-0.483960829032,-0.91472422614,10.0,-0.529307062953,5200,0.2323,9.0,,0.543618615231,0.31,0.0,1.58206205027,10.62198934,1.0,0.153891459159,-0.371941666316,-0.181241826324,3.0,-0.748589002372,1.15672015401,0.21088003373,0.8089157661,0.0770047993147,0.0187317989678,0.00230200149959,0.0100895727782
,-0.550416916288,0.000671446238942,-1.18584604516,9.0,-0.326336116257,98649,0.0171,9.0,5.0,0.0477800477779,0.5,1.0,1.37225855707,5.559539052,1.0,-0.277362278432,-0.204642052223,-1.0487575057,4.0,0.0368454013302,-0.0710748937646,0.715770818994,1.02540459196,-0.362514883081,-0.0240468710391,-0.159214477227,0.0163548275704
,-1.02918611018,0.992726452913,-0.069353611987,7.0,0.169521584645,48457,0.0105,10.0,,-1.48279841023,0.09,0.0,1.22623056809,3.218545095,1.0,-0.220025708108,0.0501059008154,-0.330248799282,10.0,0.0624413971289,-2.46353323518,0.467132783024,-0.424816621158,-0.566185870733,0.0222033277296,0.0546529334354,0.0354609504049
,-0.710951390877,0.108026570928,0.478343708289,7.0,0.222722172409,11442,0.0105,8.0,,-0.0497694499207,0.05,4.0,1.32404333309,6.987712497,1.0,-0.521516943537,0.569419792047,-0.823153931049,3.0,0.11865735576,-1.53142566642,0.293552235026,-0.275057701883,-0.667754063174,0.0123756282745,-0.0175944614212,0.0291546121387
,-0.131472001782,0.642351891818,0.476013539929,9.0,0.0862177155533,94947,0.0158,12.0,,-0.671131027256,0.28,1.0,1.63169653563,1.335976165,1.0,-0.99637781867,1.11839862126,-1.47888760318,4.0,0.419599110635,-1.47230043912,1.10325467099,-1.35437865812,-0.6849986137,-0.0325499798449,0.0269735817607,-0.00337408793104
,1.26884366254,0.381648497901,,3.0,-0.0726629550305,34124,0.3318,10.0,,-0.512052239792,0.13,8.0,1.67321289712,4.876978851,1.0,-0.134875791566,0.0863704541873,-0.635911005435,9.0,0.0524588296969,0.322031605004,-0.346463654514,0.825540083719,-0.264455497498,-0.0228355132643,0.00257921039199,0.00041270939988
,-0.391242077256,1.67019783968,1.0314322756,5.0,1.69676993365,14959,0.3418,10.0,5.0,-2.01938788772,0.08,8.0,1.93757915315,0.107868112,1.0,-0.819279650858,0.937902976846,-1.49907967851,7.0,1.63970806396,-1.94815841857,0.922996603694,-2.70399507659,-0.765621698365,0.0110733305727,-0.010078903378,-0.0190460064054
,-0.38779676319,0.646538694733,0.427887378422,5.0,0.801536623328,48424,0.2087,11.0,,-0.804322064454,0.11,4.0,1.50117837867,0.159619644,1.0,-0.787269519193,0.875660009627,-1.34771630508,,0.755969647596,-1.87100102635,1.30128655724,0.339855125621,-0.462487263379,-0.0061739265017,-0.00388526180993,0.00914200382972
7.0,,0.584287189589,,3.0,0.890085496944,15119,0.2986,11.0,,-0.769194133311,0.1,7.0,1.48942667032,0.320231798,1.0,-0.848438612305,1.03330075367,-1.44882189755,9.0,1.16944094367,1.73756233455,1.47168144627,0.0252244809709,-0.884606527951,0.0041230564167,0.00511297187413,-0.00151106138204
,,,0.053651934183,5.0,-0.318393428229,75084,0.365,7.0,4.0,0.263721521167,0.26,4.0,1.58129238929,3.698458975,1.0,-0.18596712726,0.132719646042,-0.923510439387,7.0,-0.478228705868,-1.35218245909,0.483498227328,0.872697982652,-0.360574999749,-0.000697329142286,-0.00722332035029,0.0104887362691
,-0.587446252847,0.00546776819545,-0.412569298846,2.0,-0.242171241468,80139,0.2119,11.0,5.0,0.121889205425,,3.0,1.7496917112,3.225733989,1.0,-0.534273943793,0.305033210769,-1.42830104553,,-0.380339393524,-0.696634171641,0.901465721253,-1.01502254052,-0.48350718497,-0.00561192595158,0.00340777766396,-0.00888564110331
,,0.0778890104047,0.739580797146,10.0,-0.0765005169669,11907,0.2087,10.0,,-0.139869584561,0.99,6.0,1.99364894344,9.581988621,1.0,-0.436056406742,0.107749418321,-0.786299034399,5.0,-0.258004325995,-0.753716090919,0.707123230354,0.800117761668,-0.580111294903,-0.000269031073329,0.00877120697738,-0.024948207727
1.0,-0.723166878863,1.96088051602,0.726339860803,9.0,0.509985393272,3818,0.365,14.0,5.0,-3.27580911749,0.36,2.0,1.75447532241,8.079802039,1.0,-1.29890136925,2.35336584937,-1.85623782191,6.0,1.49406410632,-1.37755232144,1.61579415499,-2.2527777861,-0.868007952068,-0.00606470863799,0.0295441722775,-0.000212306106214
,-0.0109980013396,-0.152296232586,0.0552189727786,6.0,-0.46750182927,54566,0.3418,11.0,,0.482460826498,0.88,8.0,1.83844050686,0.496784134,1.0,-0.214781311725,0.0580668570706,-0.514932497162,6.0,,-0.0958111847893,0.392845310593,0.350307353247,-0.4963196164,-0.00757175131635,-0.00349802874061,-0.0132319048692
,-0.892919984461,0.264591392626,0.27822304746,2.0,-0.00974472995484,46949,0.0099,10.0,,-0.28989217306,0.64,6.0,1.7326503226,8.501588893,1.0,-0.669651457991,0.722601249644,-0.843273612494,4.0,0.115669853709,-0.552803609232,0.985330407571,-0.390314766699,-0.359933377003,0.0173840876325,0.0544807900955,-0.032603779583
,-0.681553148529,-0.513568341632,-0.61144663107,9.0,-0.421948477649,8124,0.0174,13.0,,0.572457784073,0.63,3.0,1.80207974711,0.396099634,1.0,-0.472229735499,0.226283491695,-0.492015286597,5.0,-0.289303562625,-0.212567223799,0.561960054363,0.0636909896595,-0.273714351379,-0.00459396177862,0.0262729707945,-0.0176831016799
,,1.25584448326,1.11291561964,7.0,0.0247165261386,26189,0.2064,14.0,4.0,-1.7357541725,0.19,3.0,1.17821781068,,1.0,-0.946669475579,1.0314667384,-1.08817948692,8.0,0.564513892044,-2.43420684317,1.22100189006,-1.08878575084,-0.754529063269,-0.00166234119477,-0.00219662482484,-0.00657376890217
,,0.16306839827,0.620221299393,1.0,0.765579568733,97435,0.2323,11.0,,0.699771218214,0.84,2.0,1.10224430495,1.285138825,1.0,-1.10756611228,1.28122097745,-1.11495204631,6.0,2.05953112234,-0.783747119512,1.35233024692,-2.76386102603,-0.637773754455,0.00152602859959,0.00158524321545,0.00717683422151
,,0.597068488563,,1.0,0.0956674258497,12637,0.0158,13.0,,-0.926424242064,0.83,2.0,1.44683158324,0.94522311,1.0,-0.951406877706,1.12114261374,-0.836167272129,5.0,1.55832477051,-0.412062141785,1.17752118735,-1.41545154738,-0.576252382775,0.00663732648184,-0.00578534300508,0.00486066804508
,0.386876061403,-0.584068419438,-0.270621334646,1.0,0.287577526159,43838,0.2654,,4.0,0.750821713887,0.3,2.0,0.906815200613,0.979590586,1.0,0.00459394972225,-0.0400038088391,0.282783298286,9.0,0.580815588657,1.03581982026,0.527692830327,0.468438516487,-0.153245225459,0.0457464439049,-0.0306836117767,0.00743138077288
1.0,-0.554111971516,-0.17567608612,-1.41294974974,9.0,-0.215667686418,34745,0.0158,8.0,,0.265165601108,0.6,2.0,1.40400951479,0.166980399,1.0,-0.23858407913,0.0566719937365,,,-0.29703497218,-0.519530776232,0.495198041876,0.842658849396,0.0217161672573,-0.00875846770724,-0.00279582259455,-0.0224426307433
,0.181641331513,-0.211350591113,-0.052587698731,8.0,-0.146491768244,19676,0.2323,9.0,5.0,0.379648174561,0.78,1.0,1.62946920803,0.149674768,1.0,,0.719757897514,-1.27725028636,7.0,0.12251423962,-0.24230212236,0.711968236201,-2.30947139784,-0.506114812479,-0.0059303509064,0.00363678801326,0.00142372051052
,-0.670384133918,0.448945559797,0.550508081646,9.0,0.154240205254,10741,0.3484,8.0,5.0,-0.586348603124,0.94,0.0,1.52473647989,2.638051923,1.0,-0.829139264171,0.786647958916,-0.989760863943,4.0,0.341672345409,1.65617340939,1.21249129335,-0.852511393919,-0.00909233804851,0.0156829433062,-0.00129702790826,-0.0154645366951
